# comment: AGAGE GCMS-Medusa measurements. Output from GCWerks. See Miller et al. (2008), https://doi.org/10.1021/ac702084k; Arnold et al. (2012), https://doi.org/10.1021/ac300373e; or Prinn et al. (2018), https://doi.org/10.5194/essd-10-985-2018
# data_owner_email: paul.krummel@csiro.au
# data_owner: Paul Krummel
# station_long_name: Kennaook/Cape Grim, Tasmania, Australia
# inlet_base_elevation_masl: 94.000000
# inlet_latitude: -40.683333
# inlet_longitude: 144.689444
# inlet_comment: multiple inlets have been used at the station, all in close proximity to each other.
# instrument: agilent_5975
# instrument_date: 2012-08-01 00:00:00
# instrument_comment: upgraded MSD detector with generally improved precisions
# instrument_1: agilent_5973
# instrument_date_1: 2004-01-01 00:00:00
# instrument_comment_1: original MSD detector
# data_dir: /agage/capegrim-medusa
# species: hfc-134a
# calibration_scale: SIO-05
# units: ppt
# file_created: 2024-11-11 07:21:03
# flag: B for baseline, P for pollution event
# The time (DD MM YYYY hh min) indicates sample time
# mm/dd/yyyy hh:mm, year, month, day, hour, min, mole_fraction, repeability, flag
06/22/2012 19:37,2012,6,22,19,37,NaN,NaN,-
06/22/2012 21:37,2012,6,22,21,37,NaN,NaN,-
06/22/2012 23:37,2012,6,22,23,37,62.514,0.116,B
06/23/2012 01:37,2012,6,23,1,37,62.380,0.114,B
06/23/2012 03:37,2012,6,23,3,37,62.338,0.117,B
06/23/2012 05:37,2012,6,23,5,37,62.728,0.121,B
06/23/2012 07:37,2012,6,23,7,37,62.242,0.114,B
06/23/2012 09:37,2012,6,23,9,37,62.569,0.097,B
06/23/2012 11:37,2012,6,23,11,37,62.613,0.100,B
06/23/2012 13:37,2012,6,23,13,37,63.032,0.084,B
06/23/2012 15:37,2012,6,23,15,37,62.838,0.073,B
06/23/2012 17:37,2012,6,23,17,37,62.635,0.086,B
06/23/2012 19:37,2012,6,23,19,37,62.747,0.086,B
06/24/2012 01:37,2012,6,24,1,37,NaN,NaN,-
06/24/2012 03:37,2012,6,24,3,37,NaN,NaN,-
06/24/2012 05:37,2012,6,24,5,37,62.895,0.080,B
06/24/2012 07:37,2012,6,24,7,37,NaN,NaN,-
06/24/2012 09:37,2012,6,24,9,37,NaN,NaN,-
06/24/2012 11:37,2012,6,24,11,37,NaN,NaN,-
06/24/2012 13:37,2012,6,24,13,37,62.794,0.106,B
06/24/2012 15:37,2012,6,24,15,37,62.686,0.103,B
06/24/2012 17:37,2012,6,24,17,37,61.948,0.108,B
06/24/2012 19:37,2012,6,24,19,37,62.904,0.108,B
06/24/2012 21:37,2012,6,24,21,37,62.398,0.115,B
06/24/2012 23:37,2012,6,24,23,37,NaN,NaN,-
06/25/2012 05:26,2012,6,25,5,26,NaN,NaN,-
06/25/2012 07:26,2012,6,25,7,26,NaN,NaN,-
06/25/2012 09:26,2012,6,25,9,26,NaN,NaN,-
06/25/2012 11:26,2012,6,25,11,26,62.088,0.142,B
06/25/2012 13:26,2012,6,25,13,26,62.122,0.142,B
06/25/2012 15:26,2012,6,25,15,26,62.279,0.146,B
06/25/2012 17:26,2012,6,25,17,26,62.014,0.145,B
06/25/2012 19:26,2012,6,25,19,26,NaN,NaN,-
06/25/2012 21:26,2012,6,25,21,26,NaN,NaN,-
06/25/2012 23:26,2012,6,25,23,26,NaN,NaN,-
06/26/2012 01:26,2012,6,26,1,26,62.658,0.206,B
06/26/2012 07:14,2012,6,26,7,14,62.877,0.206,B
06/26/2012 09:14,2012,6,26,9,14,62.539,0.205,B
06/26/2012 11:14,2012,6,26,11,14,NaN,NaN,-
06/26/2012 13:14,2012,6,26,13,14,NaN,NaN,-
06/26/2012 15:14,2012,6,26,15,14,NaN,NaN,-
06/26/2012 17:14,2012,6,26,17,14,62.909,0.227,B
06/26/2012 19:14,2012,6,26,19,14,62.751,0.210,B
06/26/2012 21:14,2012,6,26,21,14,NaN,NaN,-
06/26/2012 23:14,2012,6,26,23,14,62.894,0.195,B
06/27/2012 09:14,2012,6,27,9,14,NaN,NaN,-
06/27/2012 11:14,2012,6,27,11,14,NaN,NaN,-
06/27/2012 13:14,2012,6,27,13,14,62.958,0.188,B
06/27/2012 15:14,2012,6,27,15,14,63.303,0.189,B
06/27/2012 17:14,2012,6,27,17,14,63.978,0.191,P
06/27/2012 19:14,2012,6,27,19,14,65.360,0.207,P
06/27/2012 21:14,2012,6,27,21,14,65.308,0.207,P
06/27/2012 23:14,2012,6,27,23,14,66.150,0.210,P
06/28/2012 01:14,2012,6,28,1,14,65.202,0.180,P
06/28/2012 03:14,2012,6,28,3,14,63.635,0.157,P
07/02/2012 03:09,2012,7,2,3,9,NaN,NaN,-
07/02/2012 05:09,2012,7,2,5,9,62.990,0.231,B
07/02/2012 07:09,2012,7,2,7,9,62.841,0.231,B
07/02/2012 09:09,2012,7,2,9,9,62.641,0.230,B
07/02/2012 11:09,2012,7,2,11,9,63.152,0.221,B
07/02/2012 13:09,2012,7,2,13,9,62.907,0.208,B
07/02/2012 15:09,2012,7,2,15,9,62.965,0.206,B
07/02/2012 17:09,2012,7,2,17,9,62.935,0.204,B
07/02/2012 19:09,2012,7,2,19,9,62.731,0.199,B
07/02/2012 21:09,2012,7,2,21,9,NaN,NaN,-
07/02/2012 23:09,2012,7,2,23,9,63.352,0.192,B
07/03/2012 01:09,2012,7,3,1,9,63.193,0.191,B
07/03/2012 03:09,2012,7,3,3,9,NaN,NaN,-
07/03/2012 06:14,2012,7,3,6,14,NaN,NaN,-
07/03/2012 08:14,2012,7,3,8,14,NaN,NaN,-
07/03/2012 10:14,2012,7,3,10,14,62.579,0.172,B
07/03/2012 12:14,2012,7,3,12,14,62.572,0.179,B
07/03/2012 14:14,2012,7,3,14,14,63.288,0.157,B
07/03/2012 16:14,2012,7,3,16,14,62.883,0.146,B
07/03/2012 18:14,2012,7,3,18,14,62.869,0.150,B
07/03/2012 20:14,2012,7,3,20,14,62.799,0.149,B
07/03/2012 22:14,2012,7,3,22,14,62.905,0.146,B
07/04/2012 00:14,2012,7,4,0,14,62.672,0.127,B
07/04/2012 10:14,2012,7,4,10,14,NaN,NaN,-
07/04/2012 12:14,2012,7,4,12,14,NaN,NaN,-
07/04/2012 14:14,2012,7,4,14,14,62.835,0.171,B
07/04/2012 16:14,2012,7,4,16,14,62.934,0.165,B
07/04/2012 18:14,2012,7,4,18,14,62.825,0.162,B
07/04/2012 20:14,2012,7,4,20,14,62.687,0.162,B
07/04/2012 22:14,2012,7,4,22,14,63.023,0.166,B
07/05/2012 00:14,2012,7,5,0,14,62.807,0.170,B
07/05/2012 02:14,2012,7,5,2,14,63.043,0.167,B
07/05/2012 04:14,2012,7,5,4,14,63.301,0.163,B
07/05/2012 06:14,2012,7,5,6,14,63.024,0.166,B
07/05/2012 08:15,2012,7,5,8,15,63.454,0.175,B
07/05/2012 10:15,2012,7,5,10,15,62.984,0.178,B
07/05/2012 12:15,2012,7,5,12,15,62.826,0.175,B
07/05/2012 14:15,2012,7,5,14,15,63.271,0.176,B
07/05/2012 16:15,2012,7,5,16,15,63.151,0.181,B
07/05/2012 18:15,2012,7,5,18,15,62.810,0.196,B
07/05/2012 20:15,2012,7,5,20,15,63.004,0.207,B
07/05/2012 22:15,2012,7,5,22,15,63.451,0.211,B
07/06/2012 00:15,2012,7,6,0,15,63.358,0.218,B
07/06/2012 02:15,2012,7,6,2,15,63.212,0.213,B
07/06/2012 04:15,2012,7,6,4,15,62.700,0.211,B
07/06/2012 06:15,2012,7,6,6,15,63.088,0.216,B
07/06/2012 08:15,2012,7,6,8,15,62.834,0.215,B
07/06/2012 10:15,2012,7,6,10,15,62.734,0.204,B
07/06/2012 12:15,2012,7,6,12,15,63.197,0.188,B
07/06/2012 14:15,2012,7,6,14,15,63.329,0.187,B
07/06/2012 16:15,2012,7,6,16,15,62.952,0.190,B
07/06/2012 18:15,2012,7,6,18,15,62.997,0.192,B
07/06/2012 20:15,2012,7,6,20,15,63.126,0.195,B
07/06/2012 22:15,2012,7,6,22,15,63.766,0.195,P
07/07/2012 00:15,2012,7,7,0,15,70.808,0.219,P
07/07/2012 02:15,2012,7,7,2,15,63.835,0.196,P
07/07/2012 04:15,2012,7,7,4,15,70.613,0.221,P
07/07/2012 06:15,2012,7,7,6,15,67.539,0.210,P
07/07/2012 08:15,2012,7,7,8,15,64.777,0.192,P
07/07/2012 10:15,2012,7,7,10,15,64.387,0.174,P
07/07/2012 12:15,2012,7,7,12,15,63.927,0.172,P
07/07/2012 14:15,2012,7,7,14,15,63.682,0.175,P
07/07/2012 16:15,2012,7,7,16,15,NaN,NaN,-
07/07/2012 18:15,2012,7,7,18,15,NaN,NaN,-
07/07/2012 20:15,2012,7,7,20,15,65.957,0.143,P
07/08/2012 02:15,2012,7,8,2,15,63.838,0.069,P
07/08/2012 04:15,2012,7,8,4,15,63.391,0.070,B
07/08/2012 06:15,2012,7,8,6,15,63.529,0.073,B
07/08/2012 08:15,2012,7,8,8,15,64.790,0.097,P
07/08/2012 10:15,2012,7,8,10,15,66.012,0.130,P
07/08/2012 12:15,2012,7,8,12,15,68.594,0.140,P
07/08/2012 14:15,2012,7,8,14,15,66.656,0.142,P
07/08/2012 16:15,2012,7,8,16,15,NaN,NaN,-
07/08/2012 18:15,2012,7,8,18,15,NaN,NaN,-
07/08/2012 20:15,2012,7,8,20,15,NaN,NaN,-
07/08/2012 22:15,2012,7,8,22,15,68.581,0.128,P
07/09/2012 00:15,2012,7,9,0,15,NaN,NaN,-
07/09/2012 02:15,2012,7,9,2,15,NaN,NaN,-
07/09/2012 04:15,2012,7,9,4,15,66.262,0.127,P
07/09/2012 06:15,2012,7,9,6,15,66.031,0.124,P
07/09/2012 08:15,2012,7,9,8,15,68.074,0.127,P
07/09/2012 10:15,2012,7,9,10,15,67.741,0.126,P
07/09/2012 12:15,2012,7,9,12,15,64.557,0.122,P
07/09/2012 14:15,2012,7,9,14,15,63.298,0.122,B
07/09/2012 16:15,2012,7,9,16,15,63.564,0.119,B
07/09/2012 18:15,2012,7,9,18,15,63.927,0.118,P
07/09/2012 20:15,2012,7,9,20,15,64.183,0.125,P
07/09/2012 22:15,2012,7,9,22,15,NaN,NaN,-
07/10/2012 00:15,2012,7,10,0,15,64.377,0.124,P
07/10/2012 02:15,2012,7,10,2,15,NaN,NaN,-
07/10/2012 04:15,2012,7,10,4,15,NaN,NaN,-
07/10/2012 06:15,2012,7,10,6,15,64.126,0.119,P
07/10/2012 08:15,2012,7,10,8,15,63.925,0.111,P
07/10/2012 10:16,2012,7,10,10,16,64.908,0.102,P
07/10/2012 12:16,2012,7,10,12,16,64.750,0.096,P
07/10/2012 14:16,2012,7,10,14,16,63.844,0.100,P
07/10/2012 16:16,2012,7,10,16,16,65.513,0.100,P
07/10/2012 18:16,2012,7,10,18,16,66.282,0.103,P
07/10/2012 20:16,2012,7,10,20,16,65.738,0.103,P
07/10/2012 22:16,2012,7,10,22,16,63.970,0.102,P
07/11/2012 00:16,2012,7,11,0,16,64.607,0.102,P
07/11/2012 10:16,2012,7,11,10,16,63.536,0.101,B
07/11/2012 12:16,2012,7,11,12,16,63.538,0.099,B
07/11/2012 14:16,2012,7,11,14,16,63.383,0.100,B
07/11/2012 16:16,2012,7,11,16,16,63.494,0.103,B
07/11/2012 18:16,2012,7,11,18,16,63.519,0.103,B
07/11/2012 20:16,2012,7,11,20,16,63.290,0.090,B
07/11/2012 22:16,2012,7,11,22,16,NaN,NaN,-
07/12/2012 00:16,2012,7,12,0,16,NaN,NaN,-
07/12/2012 02:16,2012,7,12,2,16,63.535,0.086,B
07/12/2012 04:16,2012,7,12,4,16,NaN,NaN,-
07/12/2012 06:16,2012,7,12,6,16,NaN,NaN,-
07/12/2012 08:16,2012,7,12,8,16,63.716,0.098,P
07/12/2012 10:16,2012,7,12,10,16,NaN,NaN,-
07/12/2012 12:16,2012,7,12,12,16,NaN,NaN,-
07/12/2012 14:16,2012,7,12,14,16,NaN,NaN,-
07/18/2012 04:09,2012,7,18,4,9,NaN,NaN,-
07/18/2012 06:09,2012,7,18,6,9,NaN,NaN,-
07/19/2012 01:31,2012,7,19,1,31,NaN,NaN,-
07/19/2012 03:31,2012,7,19,3,31,NaN,NaN,-
07/19/2012 06:48,2012,7,19,6,48,NaN,NaN,-
07/19/2012 08:48,2012,7,19,8,48,NaN,NaN,-
07/20/2012 16:08,2012,7,20,16,8,NaN,NaN,-
07/24/2012 17:19,2012,7,24,17,19,65.675,0.193,P
07/24/2012 19:19,2012,7,24,19,19,68.962,0.200,P
07/24/2012 21:19,2012,7,24,21,19,69.748,0.202,P
07/24/2012 23:19,2012,7,24,23,19,67.935,0.197,P
07/25/2012 01:19,2012,7,25,1,19,66.129,0.193,P
07/25/2012 03:19,2012,7,25,3,19,64.353,0.186,P
07/25/2012 05:19,2012,7,25,5,19,64.888,0.187,P
07/25/2012 07:19,2012,7,25,7,19,66.234,0.198,P
07/25/2012 09:19,2012,7,25,9,19,64.075,0.192,P
07/25/2012 11:19,2012,7,25,11,19,63.752,0.193,B
07/25/2012 13:19,2012,7,25,13,19,63.941,0.193,B
07/25/2012 15:19,2012,7,25,15,19,64.156,0.192,P
07/25/2012 17:19,2012,7,25,17,19,63.980,0.190,B
07/25/2012 19:19,2012,7,25,19,19,63.981,0.189,B
07/25/2012 21:19,2012,7,25,21,19,64.023,0.191,P
07/25/2012 23:19,2012,7,25,23,19,64.105,0.191,P
07/26/2012 01:19,2012,7,26,1,19,64.026,0.181,P
07/26/2012 03:19,2012,7,26,3,19,64.861,0.183,P
07/26/2012 06:33,2012,7,26,6,33,65.448,0.184,P
07/26/2012 08:33,2012,7,26,8,33,65.558,0.182,P
07/26/2012 10:33,2012,7,26,10,33,66.084,0.156,P
07/26/2012 12:33,2012,7,26,12,33,65.160,0.119,P
07/26/2012 14:33,2012,7,26,14,33,63.887,0.110,P
07/26/2012 16:33,2012,7,26,16,33,63.677,0.110,B
07/26/2012 18:33,2012,7,26,18,33,63.560,0.108,B
07/26/2012 20:33,2012,7,26,20,33,63.517,0.103,B
07/26/2012 22:33,2012,7,26,22,33,63.616,0.110,B
07/27/2012 00:33,2012,7,27,0,33,63.325,0.120,B
07/27/2012 02:33,2012,7,27,2,33,63.926,0.125,P
07/27/2012 04:33,2012,7,27,4,33,63.426,0.128,B
07/27/2012 06:33,2012,7,27,6,33,63.545,0.131,B
07/27/2012 08:33,2012,7,27,8,33,NaN,NaN,-
07/27/2012 10:33,2012,7,27,10,33,NaN,NaN,-
07/27/2012 12:33,2012,7,27,12,33,NaN,NaN,-
07/27/2012 14:33,2012,7,27,14,33,NaN,NaN,-
07/27/2012 16:33,2012,7,27,16,33,NaN,NaN,-
07/27/2012 18:33,2012,7,27,18,33,63.596,0.128,B
07/27/2012 20:33,2012,7,27,20,33,63.729,0.136,B
07/27/2012 22:33,2012,7,27,22,33,63.428,0.134,B
07/28/2012 00:33,2012,7,28,0,33,63.524,0.131,B
07/28/2012 02:33,2012,7,28,2,33,63.266,0.142,B
07/28/2012 04:33,2012,7,28,4,33,NaN,NaN,-
07/28/2012 06:33,2012,7,28,6,33,NaN,NaN,-
07/28/2012 08:33,2012,7,28,8,33,NaN,NaN,-
07/28/2012 10:33,2012,7,28,10,33,NaN,NaN,-
07/28/2012 12:33,2012,7,28,12,33,NaN,NaN,-
07/28/2012 14:33,2012,7,28,14,33,NaN,NaN,-
07/28/2012 16:33,2012,7,28,16,33,NaN,NaN,-
07/28/2012 18:33,2012,7,28,18,33,NaN,NaN,-
07/28/2012 20:33,2012,7,28,20,33,NaN,NaN,-
07/28/2012 22:33,2012,7,28,22,33,63.172,0.128,B
07/29/2012 00:33,2012,7,29,0,33,NaN,NaN,-
07/29/2012 02:33,2012,7,29,2,33,NaN,NaN,-
07/29/2012 04:34,2012,7,29,4,34,63.275,0.052,B
07/29/2012 06:34,2012,7,29,6,34,63.381,0.052,B
07/29/2012 08:34,2012,7,29,8,34,63.352,0.052,B
07/29/2012 10:34,2012,7,29,10,34,NaN,NaN,-
07/29/2012 12:34,2012,7,29,12,34,NaN,NaN,-
07/29/2012 14:34,2012,7,29,14,34,NaN,NaN,-
07/29/2012 16:34,2012,7,29,16,34,63.490,0.052,B
07/29/2012 18:34,2012,7,29,18,34,63.526,0.052,B
07/29/2012 20:34,2012,7,29,20,34,63.332,0.052,B
07/29/2012 22:34,2012,7,29,22,34,63.310,0.052,B
07/30/2012 00:34,2012,7,30,0,34,63.117,0.052,B
07/30/2012 02:34,2012,7,30,2,34,63.121,0.052,B
08/02/2012 02:05,2012,8,2,2,5,NaN,NaN,-
08/02/2012 04:05,2012,8,2,4,5,NaN,NaN,-
08/02/2012 06:05,2012,8,2,6,5,NaN,NaN,-
08/02/2012 08:05,2012,8,2,8,5,64.959,0.101,P
08/02/2012 10:05,2012,8,2,10,5,66.374,0.101,P
08/02/2012 12:05,2012,8,2,12,5,64.384,0.098,P
08/02/2012 14:05,2012,8,2,14,5,63.964,0.096,P
08/02/2012 16:05,2012,8,2,16,5,64.113,0.096,P
08/02/2012 18:05,2012,8,2,18,5,63.873,0.093,B
08/02/2012 20:05,2012,8,2,20,5,63.864,0.091,B
08/02/2012 22:05,2012,8,2,22,5,63.693,0.093,B
08/03/2012 00:05,2012,8,3,0,5,63.248,0.104,B
08/03/2012 02:05,2012,8,3,2,5,63.236,0.111,B
08/03/2012 04:05,2012,8,3,4,5,63.233,0.108,B
08/03/2012 06:05,2012,8,3,6,5,63.389,0.107,B
08/03/2012 08:05,2012,8,3,8,5,63.264,0.104,B
08/03/2012 10:05,2012,8,3,10,5,63.224,0.099,B
08/03/2012 12:05,2012,8,3,12,5,63.370,0.100,B
08/03/2012 14:05,2012,8,3,14,5,63.284,0.099,B
08/03/2012 16:06,2012,8,3,16,6,63.378,0.098,B
08/03/2012 18:06,2012,8,3,18,6,63.598,0.099,B
08/03/2012 20:06,2012,8,3,20,6,63.288,0.103,B
08/03/2012 22:06,2012,8,3,22,6,63.145,0.103,B
08/04/2012 00:06,2012,8,4,0,6,63.203,0.106,B
08/04/2012 02:06,2012,8,4,2,6,63.226,0.105,B
08/04/2012 04:06,2012,8,4,4,6,63.196,0.105,B
08/04/2012 06:06,2012,8,4,6,6,63.266,0.098,B
08/04/2012 08:06,2012,8,4,8,6,63.183,0.096,B
08/04/2012 10:06,2012,8,4,10,6,63.289,0.097,B
08/04/2012 12:06,2012,8,4,12,6,63.497,0.096,B
08/04/2012 14:06,2012,8,4,14,6,63.446,0.095,B
08/04/2012 16:06,2012,8,4,16,6,63.933,0.096,B
08/04/2012 18:06,2012,8,4,18,6,63.833,0.098,B
08/04/2012 20:06,2012,8,4,20,6,63.551,0.113,B
08/04/2012 22:06,2012,8,4,22,6,63.366,0.114,B
08/05/2012 00:06,2012,8,5,0,6,63.384,0.105,B
08/05/2012 02:06,2012,8,5,2,6,63.460,0.102,B
08/05/2012 04:06,2012,8,5,4,6,63.151,0.100,B
08/05/2012 06:06,2012,8,5,6,6,62.973,0.099,B
08/05/2012 08:06,2012,8,5,8,6,63.155,0.101,B
08/05/2012 10:06,2012,8,5,10,6,63.056,0.101,B
08/05/2012 12:06,2012,8,5,12,6,63.148,0.099,B
08/05/2012 14:06,2012,8,5,14,6,63.195,0.098,B
08/05/2012 16:06,2012,8,5,16,6,63.156,0.100,B
08/05/2012 18:06,2012,8,5,18,6,63.026,0.098,B
08/05/2012 20:06,2012,8,5,20,6,63.185,0.102,B
08/05/2012 22:06,2012,8,5,22,6,63.142,0.097,B
08/06/2012 00:06,2012,8,6,0,6,63.167,0.099,B
08/06/2012 02:06,2012,8,6,2,6,63.079,0.100,B
08/06/2012 04:06,2012,8,6,4,6,63.149,0.104,B
08/06/2012 06:06,2012,8,6,6,6,63.076,0.102,B
08/06/2012 08:06,2012,8,6,8,6,62.966,0.104,B
08/06/2012 10:06,2012,8,6,10,6,63.150,0.104,B
08/06/2012 12:06,2012,8,6,12,6,63.318,0.101,B
08/06/2012 14:06,2012,8,6,14,6,63.275,0.101,B
08/06/2012 16:06,2012,8,6,16,6,63.354,0.102,B
08/06/2012 18:06,2012,8,6,18,6,63.379,0.105,B
08/06/2012 20:06,2012,8,6,20,6,63.369,0.107,B
08/06/2012 22:06,2012,8,6,22,6,NaN,NaN,-
08/07/2012 00:06,2012,8,7,0,6,NaN,NaN,-
08/07/2012 02:06,2012,8,7,2,6,63.340,0.091,B
08/07/2012 04:06,2012,8,7,4,6,63.870,0.093,B
08/07/2012 06:06,2012,8,7,6,6,63.594,0.093,B
08/07/2012 08:06,2012,8,7,8,6,63.679,0.094,B
08/07/2012 10:06,2012,8,7,10,6,63.742,0.094,B
08/07/2012 12:06,2012,8,7,12,6,63.723,0.092,B
08/07/2012 14:06,2012,8,7,14,6,64.138,0.093,P
08/07/2012 16:06,2012,8,7,16,6,64.120,0.095,P
08/07/2012 18:06,2012,8,7,18,6,64.085,0.095,P
08/07/2012 20:06,2012,8,7,20,6,63.569,0.091,B
08/07/2012 22:06,2012,8,7,22,6,63.646,0.090,B
08/08/2012 00:06,2012,8,8,0,6,63.664,0.088,B
08/08/2012 02:06,2012,8,8,2,6,63.695,0.086,B
08/08/2012 04:06,2012,8,8,4,6,63.349,0.086,B
08/08/2012 06:06,2012,8,8,6,6,63.472,0.081,B
08/08/2012 08:06,2012,8,8,8,6,63.389,0.080,B
08/08/2012 10:06,2012,8,8,10,6,63.575,0.080,B
08/08/2012 12:06,2012,8,8,12,6,63.509,0.079,B
08/08/2012 14:06,2012,8,8,14,6,63.304,0.080,B
08/08/2012 16:07,2012,8,8,16,7,63.509,0.079,B
08/08/2012 18:07,2012,8,8,18,7,63.320,0.073,B
08/08/2012 20:07,2012,8,8,20,7,63.226,0.061,B
08/08/2012 22:07,2012,8,8,22,7,63.223,0.057,B
08/09/2012 00:07,2012,8,9,0,7,63.238,0.067,B
08/09/2012 02:07,2012,8,9,2,7,63.131,0.068,B
08/09/2012 04:07,2012,8,9,4,7,63.335,0.066,B
08/09/2012 06:07,2012,8,9,6,7,63.140,0.064,B
08/09/2012 08:07,2012,8,9,8,7,63.138,0.068,B
08/09/2012 10:07,2012,8,9,10,7,63.217,0.068,B
08/09/2012 12:07,2012,8,9,12,7,63.254,0.069,B
08/09/2012 14:07,2012,8,9,14,7,63.503,0.072,B
08/09/2012 16:07,2012,8,9,16,7,63.296,0.071,B
08/09/2012 18:07,2012,8,9,18,7,63.586,0.070,B
08/09/2012 20:07,2012,8,9,20,7,63.647,0.070,B
08/09/2012 22:07,2012,8,9,22,7,63.789,0.070,B
08/10/2012 00:07,2012,8,10,0,7,63.679,0.075,B
08/10/2012 02:07,2012,8,10,2,7,63.819,0.075,B
08/10/2012 04:07,2012,8,10,4,7,63.801,0.074,B
08/10/2012 06:07,2012,8,10,6,7,63.798,0.076,B
08/10/2012 08:07,2012,8,10,8,7,63.691,0.093,B
08/10/2012 10:07,2012,8,10,10,7,63.925,0.096,B
08/10/2012 12:07,2012,8,10,12,7,63.697,0.098,B
08/10/2012 14:07,2012,8,10,14,7,63.682,0.100,B
08/10/2012 16:07,2012,8,10,16,7,63.733,0.097,B
08/10/2012 18:07,2012,8,10,18,7,63.680,0.097,B
08/10/2012 20:07,2012,8,10,20,7,63.932,0.099,B
08/10/2012 22:07,2012,8,10,22,7,63.936,0.099,B
08/11/2012 00:07,2012,8,11,0,7,63.707,0.102,B
08/11/2012 02:07,2012,8,11,2,7,63.681,0.096,B
08/11/2012 04:07,2012,8,11,4,7,63.490,0.094,B
08/11/2012 06:07,2012,8,11,6,7,63.564,0.094,B
08/11/2012 08:07,2012,8,11,8,7,63.685,0.092,B
08/11/2012 10:07,2012,8,11,10,7,63.817,0.090,B
08/11/2012 12:07,2012,8,11,12,7,63.867,0.092,B
08/11/2012 14:07,2012,8,11,14,7,63.959,0.090,B
08/11/2012 16:07,2012,8,11,16,7,63.876,0.095,B
08/11/2012 18:07,2012,8,11,18,7,63.817,0.101,B
08/11/2012 20:07,2012,8,11,20,7,63.577,0.103,B
08/11/2012 22:07,2012,8,11,22,7,63.627,0.108,B
08/12/2012 00:07,2012,8,12,0,7,63.855,0.111,B
08/12/2012 02:07,2012,8,12,2,7,63.691,0.108,B
08/12/2012 04:07,2012,8,12,4,7,63.719,0.110,B
08/12/2012 06:07,2012,8,12,6,7,63.542,0.108,B
08/12/2012 08:07,2012,8,12,8,7,63.764,0.096,B
08/12/2012 10:07,2012,8,12,10,7,63.810,0.091,B
08/12/2012 12:07,2012,8,12,12,7,63.842,0.090,B
08/12/2012 14:07,2012,8,12,14,7,63.692,0.088,B
08/12/2012 16:07,2012,8,12,16,7,63.823,0.088,B
08/12/2012 18:07,2012,8,12,18,7,63.703,0.089,B
08/12/2012 20:07,2012,8,12,20,7,63.744,0.089,B
08/12/2012 22:07,2012,8,12,22,7,63.676,0.089,B
08/13/2012 00:07,2012,8,13,0,7,63.887,0.084,B
08/13/2012 02:07,2012,8,13,2,7,63.580,0.081,B
08/13/2012 04:07,2012,8,13,4,7,63.819,0.082,B
08/13/2012 06:07,2012,8,13,6,7,63.849,0.083,B
08/13/2012 08:07,2012,8,13,8,7,67.554,0.089,P
08/13/2012 10:07,2012,8,13,10,7,67.926,0.090,P
08/13/2012 12:07,2012,8,13,12,7,70.943,0.100,P
08/13/2012 14:07,2012,8,13,14,7,69.000,0.099,P
08/13/2012 16:08,2012,8,13,16,8,70.751,0.104,P
08/13/2012 18:08,2012,8,13,18,8,67.806,0.097,P
08/13/2012 20:08,2012,8,13,20,8,67.451,0.094,P
08/13/2012 22:08,2012,8,13,22,8,65.296,0.101,P
08/14/2012 00:08,2012,8,14,0,8,64.873,0.112,P
08/14/2012 02:08,2012,8,14,2,8,64.352,0.108,P
08/14/2012 04:08,2012,8,14,4,8,63.866,0.108,B
08/14/2012 07:42,2012,8,14,7,42,63.272,0.110,B
08/14/2012 09:42,2012,8,14,9,42,63.297,0.110,B
08/14/2012 11:42,2012,8,14,11,42,63.523,0.111,B
08/14/2012 13:42,2012,8,14,13,42,63.276,0.111,B
08/14/2012 15:42,2012,8,14,15,42,63.474,0.113,B
08/14/2012 17:42,2012,8,14,17,42,63.435,0.116,B
08/14/2012 19:43,2012,8,14,19,43,63.377,0.117,B
08/14/2012 21:43,2012,8,14,21,43,63.240,0.120,B
08/14/2012 23:43,2012,8,14,23,43,63.414,0.120,B
08/15/2012 01:43,2012,8,15,1,43,63.882,0.120,B
08/15/2012 03:43,2012,8,15,3,43,63.715,0.128,B
08/15/2012 05:43,2012,8,15,5,43,63.218,0.144,B
08/15/2012 07:43,2012,8,15,7,43,63.426,0.142,B
08/15/2012 09:43,2012,8,15,9,43,63.463,0.143,B
08/15/2012 11:43,2012,8,15,11,43,63.452,0.142,B
08/15/2012 13:43,2012,8,15,13,43,63.431,0.141,B
08/15/2012 15:43,2012,8,15,15,43,63.231,0.142,B
08/15/2012 17:43,2012,8,15,17,43,63.223,0.141,B
08/15/2012 19:43,2012,8,15,19,43,63.332,0.138,B
08/15/2012 21:43,2012,8,15,21,43,63.309,0.136,B
08/15/2012 23:43,2012,8,15,23,43,63.531,0.127,B
08/16/2012 01:43,2012,8,16,1,43,63.730,0.092,B
08/16/2012 04:47,2012,8,16,4,47,63.783,0.118,B
08/16/2012 14:47,2012,8,16,14,47,64.235,0.128,P
08/16/2012 16:47,2012,8,16,16,47,64.838,0.126,P
08/16/2012 18:47,2012,8,16,18,47,63.840,0.121,B
08/16/2012 20:47,2012,8,16,20,47,63.852,0.121,B
08/16/2012 22:47,2012,8,16,22,47,63.916,0.122,B
08/17/2012 00:47,2012,8,17,0,47,64.192,0.128,P
08/17/2012 02:48,2012,8,17,2,48,64.041,0.129,B
08/17/2012 04:48,2012,8,17,4,48,64.255,0.120,P
